MS.SubClass,Lot.Area,Lot.Shape,Bldg.Type,Overall.Qual,Year.Built,Year.Remod.Add,Mas.Vnr.Area,Total.Bsmt.SF,Heating,Central.Air,Electrical,Gr.Liv.Area,Bedroom.AbvGr,TotRms.AbvGrd,Fireplace.Qu,Garage.Area,Yr.Sold,Sale.Type,Street,SalePrice
50,5190,Regular,1Fam,7,68,66,0,570,GasA,1,SBrkr,1079,2,5,Y,249,2008,WD ,1,125600
20,21370,Regular,1Fam,5,66,66,0,0,GasA,1,Fuse,1640,3,7,Y,394,2006,WD ,1,131000
160,2880,Regular,Twnhs,7,12,11,0,1376,GasA,1,SBrkr,3005,3,9,Y,704,2009,WD ,1,280750
20,7980,Irregular,1Fam,6,24,9,0,1168,GasA,1,SBrkr,1187,3,6,Y,420,2010,WD ,1,185000
70,4960,Regular,1Fam,5,86,34,0,297,GasA,1,SBrkr,1654,3,7,Y,336,2009,WD ,1,137000
20,9316,Regular,1Fam,7,11,11,140,1614,GasA,1,SBrkr,1614,3,7,Y,576,2006,WD ,1,225000
50,6120,Regular,1Fam,5,86,32,0,741,GasA,1,SBrkr,1324,3,7,Y,180,2006,WD ,1,110000
60,9452,Regular,1Fam,8,19,18,423,1396,GasA,1,SBrkr,2392,3,7,Y,870,2006,WD ,1,348000
20,11500,Irregular,1Fam,4,59,59,0,0,GasA,0,SBrkr,845,3,5,Y,290,2009,WD ,1,84000
20,26142,Irregular,1Fam,5,54,54,189,1188,GasA,1,SBrkr,1188,3,6,Y,312,2010,WD ,1,157900
20,10859,Regular,1Fam,5,22,21,0,1097,GasA,1,SBrkr,1097,3,6,Y,672,2009,WD ,1,145000
50,10134,Regular,1Fam,5,106,66,0,801,GasA,0,SBrkr,1447,3,6,Y,0,2009,WD ,1,103000
20,7930,Regular,1Fam,6,47,11,0,1026,GasA,1,SBrkr,1026,3,5,Y,440,2009,WD ,1,156000
50,5310,Regular,1Fam,6,106,13,0,485,GasA,1,SBrkr,1635,2,5,Y,255,2006,WD ,1,117000
20,9382,Irregular,1Fam,7,17,16,125,1468,GasA,1,SBrkr,1479,3,6,Y,577,2008,WD ,1,191000
60,12852,Irregular,1Fam,8,9,9,0,920,GasA,1,SBrkr,1780,3,6,Y,612,2008,New,1,264966
80,10500,Regular,1Fam,5,45,11,82,372,GasA,1,SBrkr,1109,3,5,Y,288,2007,WD ,1,139000
50,6000,Regular,1Fam,6,87,66,0,862,GasA,1,SBrkr,1158,3,5,Y,208,2008,WD ,1,120000
20,9017,Irregular,1Fam,7,17,17,0,1431,GasA,1,SBrkr,1431,3,6,Y,666,2009,WD ,1,192000
30,13907,Regular,1Fam,5,76,47,0,996,GasA,1,SBrkr,996,3,6,Y,0,2008,WD ,1,108000
30,8854,Regular,1Fam,6,100,66,0,952,Grav,0,Fuse,952,2,4,Y,192,2009,WD ,1,121000
120,10307,Irregular,TwnhsE,7,9,8,176,1350,GasA,1,SBrkr,1358,2,6,Y,484,2009,WD ,1,212500
60,46589,Irregular,1Fam,8,22,11,528,1629,GasA,1,SBrkr,2448,4,8,Y,711,2009,WD ,1,402000
20,11000,Irregular,1Fam,5,40,13,0,1090,GasA,1,SBrkr,1178,3,6,Y,502,2007,WD ,1,135000
70,11737,Irregular,1Fam,6,92,20,0,848,GasW,0,SBrkr,1827,2,9,Y,240,2006,WD ,1,202500
60,11492,Irregular,1Fam,7,20,19,132,913,GasA,1,SBrkr,2122,4,8,Y,559,2009,WD ,1,220000
20,12456,Regular,1Fam,10,10,9,230,1700,GasA,1,SBrkr,1718,3,7,Y,786,2009,WD ,1,337500
90,7136,Irregular,Duplex,6,70,66,423,979,GasA,0,Fuse,1958,4,8,Y,492,2007,WD ,1,145000
180,3675,Regular,TwnhsE,6,11,10,82,547,GasA,1,SBrkr,1072,2,5,Y,525,2006,New,1,142500
20,12615,Regular,1Fam,6,66,15,0,1202,GasA,1,SBrkr,2158,4,7,Y,576,2007,WD ,1,243000
20,14175,Regular,1Fam,6,60,60,0,988,GasA,1,Fuse,1188,1,4,Y,621,2008,WD ,1,185000
190,7000,Regular,2fmCon,5,54,54,0,1025,GasA,1,SBrkr,1025,3,6,Y,0,2006,WD ,1,124000
160,2592,Regular,TwnhsE,5,40,40,0,536,GasA,1,SBrkr,1112,3,4,Y,336,2010,WD ,1,85000
20,9600,Regular,1Fam,4,66,21,0,1067,GasA,1,SBrkr,1067,2,4,Y,436,2010,WD ,1,128000
60,12891,Irregular,1Fam,8,14,14,0,870,GasA,1,SBrkr,2004,4,8,Y,644,2009,WD ,1,257500
20,7200,Regular,1Fam,5,62,62,0,825,GasA,1,Fuse,825,2,4,Y,350,2008,WD ,1,109500
50,6240,Regular,1Fam,5,88,66,0,1042,GasA,1,SBrkr,1576,3,8,Y,225,2006,WD ,1,149000
60,8965,Irregular,1Fam,7,13,13,0,782,GasA,1,SBrkr,1489,3,8,Y,400,2009,WD ,1,192000
120,7658,Regular,TwnhsE,9,11,11,412,1752,GasA,1,SBrkr,1752,2,6,Y,576,2010,WD ,1,319900
30,10800,Regular,1Fam,3,126,18,0,630,GasA,1,Fuse,725,1,4,Y,320,2009,WD ,1,78500
20,10425,Regular,1Fam,5,60,58,0,1104,GasA,1,SBrkr,1104,3,5,Y,384,2008,WD ,1,133000
40,10042,Regular,1Fam,6,96,21,0,660,GasA,1,SBrkr,865,2,4,Y,216,2007,WD ,1,108500
60,11184,Irregular,1Fam,6,18,18,0,932,GasA,1,SBrkr,1633,3,7,Y,460,2008,WD ,1,183000
190,9600,Regular,2fmCon,5,96,56,0,973,GasA,1,Fuse,2350,4,10,Y,393,2008,WD ,1,130000
20,3182,Regular,1Fam,7,9,9,16,1266,GasA,1,SBrkr,1266,2,6,Y,388,2008,WD ,1,159895
80,13400,Regular,1Fam,5,50,50,1047,1024,GasA,1,SBrkr,1086,3,6,Y,484,2006,WD ,1,159950
20,12704,Regular,1Fam,8,9,9,302,1582,GasA,1,SBrkr,1582,3,7,Y,905,2008,New,1,317500
20,7150,Regular,1Fam,5,50,50,52,988,GasA,1,SBrkr,988,3,5,Y,360,2007,WD ,1,129250
20,10152,Regular,1Fam,5,60,60,120,1048,GasA,1,SBrkr,1048,3,6,Y,286,2007,WD ,1,135000
50,6960,Regular,1Fam,7,76,18,0,680,GasA,1,Fuse,1302,2,6,Y,224,2007,WD ,1,165250
70,6451,Regular,1Fam,7,116,46,0,712,GasA,1,SBrkr,1428,4,7,Y,576,2006,WD ,1,139900
160,3215,Regular,TwnhsE,7,12,12,120,600,GasA,1,SBrkr,1200,2,4,Y,480,2010,Con,1,155000
50,10544,Irregular,1Fam,5,47,47,0,864,GasA,1,SBrkr,1479,5,8,Y,275,2010,WD ,1,161000
30,8088,Regular,1Fam,2,94,61,0,498,GasA,0,Fuse,498,1,3,Y,216,2006,Con,1,35000
20,13286,Irregular,1Fam,9,9,8,340,1698,GasA,1,SBrkr,1698,3,8,Y,768,2009,WD ,1,320000
20,9600,Regular,1Fam,5,66,10,0,572,GasA,1,SBrkr,1337,3,7,Y,264,2008,WD ,1,141500
80,10778,Irregular,1Fam,7,26,25,0,1054,GasA,1,SBrkr,1061,1,4,Y,462,2009,WD ,1,162000
60,8577,Irregular,1Fam,7,12,12,0,847,GasA,1,SBrkr,1733,3,7,Y,433,2010,WD ,1,185088
30,6000,Regular,1Fam,5,92,13,0,949,GasA,1,SBrkr,949,2,5,Y,370,2008,WD ,1,119000
20,7500,Regular,1Fam,6,12,12,0,1158,GasA,1,SBrkr,1158,3,5,Y,0,2009,WD ,1,143500
90,8235,Regular,Duplex,5,39,39,99,1949,GasA,1,SBrkr,1949,6,10,Y,586,2006,WD ,1,157000
60,8238,Irregular,1Fam,6,19,18,0,813,GasA,1,SBrkr,1525,3,6,Y,400,2006,WD ,1,183500
120,3843,Irregular,TwnhsE,8,9,8,186,1596,GasA,1,SBrkr,1648,2,5,Y,525,2008,New,1,294464
20,8712,Regular,1Fam,5,64,64,0,540,GasA,0,Fuse,1044,2,4,Y,504,2010,WD ,2,55993
120,2280,Regular,Twnhs,7,40,40,0,1055,GasA,1,SBrkr,1055,2,4,Y,319,2006,WD ,1,137500
20,8532,Regular,1Fam,5,62,26,650,1297,GasA,1,SBrkr,1297,3,5,Y,498,2009,WD ,1,153000
20,7915,Irregular,1Fam,6,17,16,0,1666,GasA,1,SBrkr,1675,3,6,Y,435,2008,WD ,1,195000
20,12890,Irregular,1Fam,6,27,27,128,1495,GasA,1,SBrkr,1495,3,8,Y,438,2008,WD ,1,150000
60,15896,Irregular,1Fam,7,17,17,210,1177,GasA,1,SBrkr,2312,4,8,Y,658,2009,WD ,1,245000
60,9965,Regular,1Fam,8,10,9,340,1466,GasA,1,SBrkr,2828,4,11,Y,1052,2007,New,1,424870
50,5790,Regular,1Fam,3,101,66,0,840,GasA,0,SBrkr,1605,3,8,Y,379,2010,WD ,1,107400
60,8755,Irregular,1Fam,7,17,17,298,992,GasA,1,SBrkr,2060,3,8,Y,390,2009,WD ,1,214000
50,6240,Regular,1Fam,7,77,66,0,989,GasA,1,SBrkr,2009,4,7,Y,400,2008,WD ,1,150000
60,11003,Irregular,1Fam,7,11,10,0,1308,GasA,1,SBrkr,1876,3,7,Y,848,2006,New,1,229800
85,9101,Irregular,1Fam,5,38,38,104,1097,GasA,1,SBrkr,1110,1,4,Y,602,2009,WD ,1,165500
40,9100,Regular,1Fam,5,86,56,0,742,GasA,1,Fuse,935,2,4,Y,308,2008,WD ,1,79500
30,4060,Regular,1Fam,5,94,66,0,864,GasA,1,SBrkr,864,2,4,Y,0,2009,WD ,1,99900
80,10448,Irregular,1Fam,6,44,44,333,689,GasA,1,SBrkr,2119,3,7,Y,583,2009,COD,1,158000
50,14720,Irregular,1Fam,8,21,20,579,2033,GasA,1,SBrkr,3238,4,9,Y,666,2010,WD ,1,410000
50,7308,Regular,1Fam,5,96,66,0,936,GasA,0,Fuse,1740,2,6,Y,225,2008,WD ,1,122250
20,6762,Regular,1Fam,7,9,9,0,1282,GasA,1,SBrkr,1290,2,6,Y,662,2009,WD ,1,200000
60,11692,Irregular,1Fam,8,23,22,372,1173,GasA,1,SBrkr,2232,3,8,Y,623,2009,WD ,1,263550
30,7200,Regular,1Fam,5,106,10,0,1022,GasW,0,SBrkr,1022,2,4,Y,280,2009,WD ,1,85000
20,13052,Irregular,1Fam,5,51,51,0,1024,GasA,1,SBrkr,1024,3,5,Y,308,2006,WD ,1,120875
50,9600,Regular,1Fam,5,68,66,264,1212,GasA,1,Fuse,1668,3,6,Y,240,2006,WD ,1,135000
20,10206,Regular,1Fam,3,64,64,0,0,GasW,0,Fuse,944,2,4,Y,528,2009,WD ,1,82000
60,11050,Regular,1Fam,9,16,16,204,1440,GasA,1,SBrkr,2153,3,8,Y,736,2009,WD ,1,313000
20,12464,Irregular,1Fam,5,20,20,0,1040,GasA,1,SBrkr,1040,3,6,Y,576,2009,WD ,1,152000
60,16659,Irregular,1Fam,8,9,8,0,1582,GasA,1,SBrkr,2152,3,7,Y,728,2007,New,1,260116
20,8973,Regular,1Fam,5,58,25,85,1008,GasA,1,Fuse,1053,3,6,Y,750,2006,WD ,1,150000
80,11275,Regular,1Fam,7,49,9,300,710,GasA,1,SBrkr,2978,5,11,Y,564,2010,WD ,1,242000
20,12450,Regular,1Fam,5,13,12,0,1114,GasA,1,SBrkr,1114,3,6,Y,576,2009,WD ,1,153000
70,9639,Regular,1Fam,4,116,66,0,1075,GasA,1,SBrkr,1798,4,7,Y,342,2007,WD ,1,137000
160,3182,Regular,TwnhsE,7,12,11,0,600,GasA,1,SBrkr,1200,2,4,Y,480,2010,WD ,1,151000
160,1890,Regular,Twnhs,4,40,40,0,546,GasA,1,SBrkr,1092,3,6,Y,286,2007,COD,1,75190
20,7038,Regular,1Fam,4,46,46,0,864,GasA,1,SBrkr,864,3,5,Y,576,2009,WD ,1,76500
20,8197,Regular,1Fam,7,13,7,506,1480,GasA,1,SBrkr,1480,3,7,Y,620,2010,WD ,1,214000
60,16659,Irregular,1Fam,7,39,22,34,795,GasA,1,SBrkr,2263,3,9,Y,539,2006,WD ,1,235000
60,10557,Irregular,1Fam,9,18,18,422,1408,GasA,1,SBrkr,3078,4,9,Y,806,2007,WD ,1,410000
60,8658,Irregular,1Fam,6,16,16,0,982,GasA,1,SBrkr,1889,3,9,Y,431,2006,WD ,1,215000
50,10759,Regular,1Fam,5,44,44,0,1001,GasA,1,SBrkr,1641,4,5,Y,490,2008,WD ,1,140000
70,6406,Regular,1Fam,5,77,66,0,690,GasA,1,Fuse,1558,3,7,Y,400,2009,WD ,1,150000
60,10029,Irregular,1Fam,6,28,27,268,1151,GasA,1,SBrkr,2060,4,8,Y,521,2007,WD ,1,211000
50,13680,Regular,1Fam,5,76,66,0,840,GasA,1,SBrkr,1567,2,6,Y,440,2009,WD ,1,205000
80,17871,Irregular,1Fam,6,49,40,359,1680,GasA,1,SBrkr,1724,3,7,Y,480,2009,WD ,1,197900
70,9928,Regular,1Fam,7,101,22,0,672,GasA,1,SBrkr,1944,3,8,Y,216,2009,WD ,1,179900
20,12220,Regular,1Fam,10,7,7,305,2006,GasA,1,SBrkr,2020,3,9,Y,900,2009,New,1,402861
190,34650,Regular,2fmCon,5,61,61,0,1056,GasA,0,SBrkr,1056,3,5,Y,572,2006,WD ,1,145000
20,7500,Regular,1Fam,7,10,10,0,1143,GasA,1,SBrkr,1143,3,5,Y,0,2007,WD ,1,147000
20,8169,Regular,1Fam,5,50,50,0,912,GasA,1,SBrkr,912,3,6,Y,315,2007,WD ,1,129000
120,11064,Irregular,TwnhsE,8,21,21,0,1230,GasA,1,SBrkr,1239,1,4,Y,477,2008,WD ,1,217500
45,5000,Regular,1Fam,5,75,66,0,720,GasA,0,Fuse,803,2,5,Y,360,2007,WD ,1,87000
50,6435,Regular,1Fam,6,77,66,0,972,GasA,1,SBrkr,1577,3,6,Y,312,2006,WD ,1,140200
160,1504,Regular,Twnhs,4,44,44,0,546,GasA,1,SBrkr,1092,3,5,Y,253,2007,WD ,1,85500
60,14260,Irregular,1Fam,8,16,16,350,1145,GasA,1,SBrkr,2198,4,9,Y,836,2008,WD ,1,250000
70,9720,Regular,1Fam,6,106,14,0,741,GasA,1,SBrkr,1521,4,8,Y,640,2009,WD ,1,146500
20,8398,Irregular,1Fam,5,49,49,323,943,GasA,1,SBrkr,943,2,5,Y,528,2007,WD ,1,134500
60,8433,Irregular,1Fam,6,16,16,0,794,GasA,1,SBrkr,1514,3,7,Y,394,2009,WD ,1,190000
60,12292,Irregular,1Fam,9,10,10,184,1094,GasA,1,SBrkr,2473,4,11,Y,675,2006,New,1,356383
20,9800,Regular,1Fam,5,44,44,0,894,GasA,1,SBrkr,894,3,5,Y,552,2006,WD ,1,149900
60,10457,Irregular,1Fam,5,47,47,178,784,GasA,1,SBrkr,1632,4,7,Y,898,2009,WD ,1,173000
20,9672,Regular,1Fam,6,32,31,0,1040,GasA,1,SBrkr,1097,3,6,Y,480,2010,WD ,1,152000
50,11100,Regular,1Fam,5,65,22,0,1080,GasA,0,SBrkr,1480,4,7,Y,253,2007,WD ,1,136500
160,2665,Regular,TwnhsE,5,39,39,0,757,GasA,1,SBrkr,1475,4,6,Y,336,2006,WD ,1,127000
160,2280,Regular,Twnhs,6,40,40,0,855,GasA,1,SBrkr,1456,3,7,Y,440,2009,WD ,1,148500
60,8935,Irregular,1Fam,7,14,14,95,831,GasA,1,SBrkr,1660,3,7,Y,493,2009,WD ,1,195000
60,10237,Regular,1Fam,7,10,10,0,738,GasA,1,SBrkr,1492,3,8,Y,440,2006,New,1,169985
20,7626,Regular,1Fam,5,64,11,0,1031,GasA,1,SBrkr,1031,2,5,Y,230,2009,WD ,1,145500
20,12887,Regular,1Fam,5,32,32,0,833,GasA,1,SBrkr,833,2,5,Y,495,2010,WD ,1,149900
20,10612,Regular,1Fam,8,10,10,248,1524,GasA,1,SBrkr,1534,3,7,Y,484,2007,WD ,1,215000
120,7380,Irregular,1Fam,8,18,18,0,1418,GasA,1,SBrkr,1478,2,5,Y,495,2009,WD ,1,240000
50,15564,Regular,1Fam,6,102,21,0,676,GasA,1,SBrkr,1264,3,6,Y,400,2008,WD ,1,147500
60,8750,Regular,1Fam,6,18,18,120,928,GasA,1,SBrkr,1772,3,7,Y,492,2009,WD ,1,200000
30,4118,Irregular,1Fam,4,75,66,0,693,Grav,0,Fuse,693,2,4,Y,0,2006,WD ,1,52500
120,4435,Regular,TwnhsE,6,13,13,170,848,GasA,1,SBrkr,848,1,4,Y,420,2006,WD ,1,133000
20,20693,Irregular,1Fam,7,45,45,652,1696,GasA,1,SBrkr,1696,3,7,Y,625,2007,WD ,1,198000
190,11235,Regular,2fmCon,5,53,53,0,925,GasA,1,SBrkr,999,3,6,Y,308,2007,WD ,1,130000
70,4800,Regular,1Fam,5,106,13,0,680,GasA,0,SBrkr,1360,2,6,Y,330,2008,WD ,1,111000
70,10337,Irregular,1Fam,8,106,17,0,725,GasA,0,SBrkr,1772,3,7,Y,816,2007,WD ,1,184900
70,8969,Regular,1Fam,6,90,66,0,644,GasA,1,SBrkr,1316,2,6,Y,369,2008,WD ,1,145000
60,10041,Irregular,1Fam,8,24,24,0,908,GasA,1,SBrkr,1915,3,8,Y,506,2006,WD ,1,220000
20,8400,Regular,1Fam,4,66,66,0,721,GasA,1,SBrkr,841,2,4,Y,294,2009,WD ,1,82000
190,11625,Regular,2fmCon,5,51,51,0,1039,GasA,1,SBrkr,1039,3,6,Y,504,2010,WD ,1,131500
20,3710,Regular,1Fam,7,9,8,20,1146,GasA,1,SBrkr,1246,2,5,Y,428,2008,New,1,187687
20,8243,Irregular,1Fam,5,55,55,56,964,GasA,1,SBrkr,964,3,5,Y,784,2007,WD ,1,137500
20,7875,Regular,1Fam,5,55,55,136,1144,GasA,1,SBrkr,1144,3,6,Y,456,2008,WD ,1,139950
20,8982,Irregular,1Fam,5,39,39,0,1040,GasA,1,SBrkr,1040,3,5,Y,748,2007,WD ,1,134900
20,10295,Regular,1Fam,4,47,47,72,936,GasA,1,SBrkr,936,2,4,Y,288,2008,COD,1,111900
50,10890,Regular,1Fam,5,78,66,0,1058,GasA,1,SBrkr,1551,3,6,Y,240,2006,WD ,1,137000
20,7993,Irregular,1Fam,7,8,7,0,1436,GasA,1,SBrkr,1436,3,6,Y,529,2009,New,1,225000
120,4835,Irregular,TwnhsE,7,12,11,0,1488,GasA,1,SBrkr,1488,2,6,Y,506,2010,WD ,1,260000
20,9938,Regular,1Fam,7,22,22,251,1602,GasA,1,SBrkr,1626,3,7,Y,534,2008,WD ,1,226500
20,12085,Regular,1Fam,8,9,9,328,1734,GasA,1,SBrkr,1734,3,7,Y,928,2007,New,1,318000
20,10226,Irregular,1Fam,8,8,8,270,1622,GasA,1,SBrkr,1630,3,8,Y,860,2009,WD ,1,295493
90,8917,Irregular,Duplex,5,49,49,0,1584,GasA,1,SBrkr,1584,4,8,Y,506,2006,WD ,1,119000
70,6120,Regular,1Fam,5,93,66,0,1100,GasA,1,SBrkr,1902,4,7,Y,576,2008,WD ,1,123500
85,12102,Regular,1Fam,5,40,40,222,456,GasA,1,SBrkr,1033,3,6,Y,504,2008,WD ,1,165000
120,8035,Irregular,TwnhsE,9,10,10,165,1612,GasA,1,SBrkr,1612,2,6,Y,556,2007,WD ,1,319900
50,8800,Regular,1Fam,4,106,12,0,576,GasA,1,SBrkr,1140,3,7,Y,0,2010,WD ,1,96500
20,11250,Irregular,1Fam,6,39,39,0,1208,GasA,1,SBrkr,1208,3,6,Y,546,2006,WD ,1,165000
20,12400,Irregular,1Fam,6,58,18,176,1215,GasA,1,Fuse,1215,3,6,Y,297,2009,WD ,1,155000
120,3907,Irregular,TwnhsE,8,28,28,0,1004,GasA,1,SBrkr,1020,1,4,Y,509,2007,WD ,1,200000
50,12400,Regular,1Fam,5,76,66,0,901,GasA,1,SBrkr,1717,2,7,Y,410,2006,WD ,1,194000
60,8333,Regular,1Fam,7,10,10,0,738,GasA,1,SBrkr,1491,3,7,Y,484,2007,WD ,1,168675
60,10800,Regular,1Fam,8,9,8,100,1034,GasA,1,SBrkr,2078,3,8,Y,836,2008,New,1,339750
120,5395,Irregular,TwnhsE,8,23,23,0,1337,GasA,1,SBrkr,1337,2,5,Y,462,2008,WD ,1,180000
60,10304,Irregular,1Fam,5,40,40,44,780,GasA,1,SBrkr,1868,4,9,Y,484,2009,WD ,1,197500
190,10896,Regular,2fmCon,6,102,21,0,1440,GasA,1,Fuse,3395,8,14,Y,0,2007,WD ,1,200000
60,11700,Regular,1Fam,6,48,48,420,708,GasA,1,SBrkr,1416,3,7,Y,776,2006,WD ,1,179900
60,7703,Regular,1Fam,6,24,24,0,816,GasA,1,SBrkr,1730,3,6,Y,528,2009,WD ,1,171500
20,10084,Regular,1Fam,8,12,11,186,1686,GasA,1,SBrkr,1694,3,7,Y,636,2007,WD ,1,307000
20,9450,Irregular,1Fam,4,59,59,160,1040,GasA,1,SBrkr,1362,3,6,Y,768,2009,WD ,1,140000
60,7632,Irregular,1Fam,7,11,11,96,784,GasA,1,SBrkr,1585,3,7,Y,449,2006,WD ,1,184900
50,8170,Irregular,1Fam,7,87,66,270,1022,GasA,1,Fuse,1671,4,7,Y,451,2006,WD ,1,218000
60,13478,Irregular,1Fam,10,8,8,420,1722,GasA,1,SBrkr,2296,3,10,Y,842,2009,Con,1,451950
20,215245,Irregular,1Fam,7,51,51,0,2136,GasW,1,SBrkr,2036,3,8,Y,513,2009,WD ,1,375000
160,1680,Regular,Twnhs,6,44,44,425,483,GasA,1,SBrkr,987,2,5,Y,288,2009,WD ,1,97000
20,13339,Irregular,1Fam,6,56,56,132,1561,GasA,1,SBrkr,1561,3,6,Y,463,2009,WD ,1,193000
20,9836,Regular,1Fam,6,8,8,0,192,GasA,0,SBrkr,1133,3,7,Y,308,2008,WD ,1,143000
20,9750,Regular,1Fam,5,58,58,0,960,GasA,1,SBrkr,960,3,5,Y,624,2006,WD ,1,125000
120,4058,Regular,TwnhsE,7,18,18,182,723,GasA,1,SBrkr,767,1,4,Y,367,2007,WD ,1,133000
20,10452,Irregular,1Fam,6,63,63,216,1094,GasA,1,SBrkr,1094,3,5,Y,495,2008,WD ,1,155000
120,3903,Regular,Twnhs,6,11,10,182,1302,GasA,1,SBrkr,1302,1,5,Y,631,2007,WD ,1,200000
50,18030,Irregular,1Fam,5,70,22,0,1598,GasA,1,SBrkr,3086,3,12,Y,0,2007,WD ,1,200500
80,7176,Irregular,1Fam,6,38,38,200,960,GasA,1,SBrkr,1040,3,6,Y,616,2006,WD ,1,160500
120,4435,Regular,TwnhsE,6,13,13,170,848,GasA,1,SBrkr,848,1,4,Y,420,2009,WD ,1,140000
20,11160,Regular,1Fam,7,48,48,0,2110,GasA,1,SBrkr,2110,3,8,Y,522,2010,WD ,1,244000
70,4571,Regular,1Fam,5,106,66,0,616,GasA,1,SBrkr,1232,3,6,Y,480,2007,WD ,1,114000
50,10320,Regular,1Fam,5,101,38,0,880,GasA,1,SBrkr,1308,2,6,Y,400,2008,WD ,1,120000
20,9742,Regular,1Fam,8,14,14,281,1777,GasA,1,SBrkr,1795,3,7,Y,534,2008,WD ,1,230000
90,8385,Regular,Duplex,6,38,38,0,1664,GasA,1,SBrkr,1664,4,10,Y,616,2006,WD ,1,145000
20,19138,Regular,1Fam,4,65,65,0,864,GasA,1,SBrkr,864,2,4,Y,400,2010,WD ,1,141000
80,11084,Irregular,1Fam,7,12,12,0,384,GasA,1,SBrkr,1374,3,8,Y,400,2007,WD ,1,175000
80,7700,Regular,1Fam,5,60,60,0,301,GasA,1,Fuse,1145,3,6,Y,684,2006,WD ,1,127000
20,8098,Irregular,1Fam,6,16,16,0,1381,GasA,1,SBrkr,1403,2,5,Y,470,2006,WD ,1,202000
30,6324,Irregular,1Fam,4,89,66,0,520,GasA,0,SBrkr,520,1,4,Y,240,2008,WD ,1,68500
120,7175,Regular,TwnhsE,6,32,32,0,744,GasA,1,SBrkr,752,2,4,Y,264,2010,WD ,1,125000
50,6240,Regular,1Fam,6,82,66,0,816,GasA,1,SBrkr,1176,3,6,Y,528,2006,WD ,1,114500
30,4480,Regular,1Fam,5,94,66,0,1022,GasA,0,Fuse,1022,2,4,Y,184,2007,WD ,1,89500
20,9680,Regular,1Fam,5,49,49,268,1510,GasA,1,SBrkr,1510,3,6,Y,517,2010,WD ,1,178900
20,8430,Regular,1Fam,5,38,38,136,1040,GasA,1,SBrkr,1040,3,5,Y,0,2009,WD ,1,124000
160,8012,Regular,TwnhsE,6,36,36,0,630,GasA,1,SBrkr,1266,2,5,Y,283,2007,WD ,1,128000
60,7750,Regular,1Fam,7,13,13,0,660,GasA,1,SBrkr,1320,3,6,Y,400,2007,WD ,1,162000
180,3675,Regular,TwnhsE,6,11,10,80,547,GasA,1,SBrkr,1072,2,5,Y,525,2009,WD ,1,145500
80,19255,Irregular,1Fam,6,33,33,100,520,GasA,1,SBrkr,1338,2,5,Y,576,2009,WD ,1,156500
50,6000,Regular,1Fam,6,77,66,0,780,GasA,1,Fuse,1412,4,6,Y,280,2009,WD ,1,132500
60,7800,Regular,1Fam,7,11,11,172,891,GasA,1,SBrkr,1686,3,8,Y,462,2006,WD ,1,184000
20,14299,Regular,1Fam,4,52,52,0,1005,GasA,1,SBrkr,1005,3,5,Y,440,2007,WD ,1,115400
80,10090,Irregular,1Fam,7,53,17,364,725,GasA,1,SBrkr,1651,4,6,Y,276,2007,WD ,1,172000
20,9920,Irregular,1Fam,5,47,47,0,971,GasA,1,SBrkr,971,3,5,Y,300,2006,WD ,1,128500
60,9765,Irregular,1Fam,6,23,23,68,680,GasA,1,SBrkr,1470,3,6,Y,420,2009,WD ,1,185000
20,7942,Regular,1Fam,6,63,63,0,1040,GasA,1,Fuse,1040,3,6,Y,293,2007,WD ,1,136000
20,7476,Regular,1Fam,5,48,48,0,1040,GasA,1,SBrkr,1040,3,5,Y,686,2007,WD ,1,145000
20,9278,Regular,1Fam,5,9,8,0,1092,GasA,1,SBrkr,1092,2,5,Y,0,2008,WD ,1,146000
50,6060,Regular,1Fam,4,77,66,0,732,GasA,1,SBrkr,1123,3,4,Y,264,2007,WD ,1,100000
60,11792,Irregular,1Fam,8,13,13,188,1008,GasA,1,SBrkr,2283,4,9,Y,632,2009,WD ,1,270000
20,4403,Irregular,1Fam,7,7,7,432,1470,GasA,1,SBrkr,1478,2,7,Y,484,2010,New,1,222000
180,1936,Regular,Twnhs,4,46,46,0,630,GasA,1,SBrkr,630,1,3,Y,0,2007,WD ,1,84500
30,18000,Regular,1Fam,3,81,66,0,894,GasA,1,SBrkr,894,2,6,Y,1248,2008,Con,2,81000
20,11443,Regular,1Fam,8,11,10,208,1868,GasA,1,SBrkr,2028,2,7,Y,880,2006,New,1,369900
120,5005,Irregular,TwnhsE,8,24,24,0,1280,GasA,1,SBrkr,1280,2,5,Y,506,2010,WD ,1,191500
20,15602,Irregular,1Fam,7,57,19,0,1501,GasA,1,SBrkr,1801,1,6,Y,484,2010,WD ,1,289000
20,11070,Regular,1Fam,5,25,25,0,1582,GasA,1,SBrkr,1595,2,5,Y,672,2009,COD,1,152000
20,7677,Regular,1Fam,5,63,63,0,773,GasA,1,SBrkr,773,2,4,Y,240,2008,WD ,1,110000
160,4251,Irregular,TwnhsE,7,10,9,0,625,GasA,1,SBrkr,1250,2,5,Y,528,2007,New,1,164700
190,11340,Regular,2fmCon,4,131,66,0,777,GasA,1,SBrkr,2290,4,11,Y,560,2010,WD ,1,122500
60,14191,Regular,1Fam,8,14,14,0,967,GasA,1,SBrkr,1908,4,9,Y,431,2010,WD ,1,202900
